TransactionAmount,CustomerAge,AccountBalance,TransactionPercentage,CustomerOccupation_encoded,Cluster,PC1,PC2,CustomerOccupation
870.43,29,10115.18,8.605185473713764,0,2,4770.3620408370725,572.1907875425524,Doctor
354.4,74,7358.65,4.816100779354908,2,1,2011.706535239834,68.05291944762115,Retired
22.63,53,4438.03,0.5099109289482046,1,1,-910.326789761627,-251.30410321753004,Engineer
182.19,26,1176.1,15.49102967434742,3,0,-4171.595258259035,-77.53631890093163,Student
126.81,26,5427.98,2.336228210126051,1,1,80.0211861832222,-151.35772037881065,Engineer
288.17,37,3653.11,7.888347189107363,1,0,-1694.1279804414417,17.6533094681742,Engineer
118.77,55,2104.82,5.64276280156973,1,0,-3243.1013014973987,-145.13325341868085,Engineer
651.82,21,1802.77,36.15658126105937,3,0,-3542.9570145254747,389.8247630684125,Student
66.65,37,3559.96,1.8722120473263746,1,0,-1788.219821287209,-203.5495174981391,Engineer
98.53,69,3564.8,2.7639699281867145,2,0,-1783.2025182196317,-171.6397158699827,Retired
138.95,71,6752.92,2.0576284037127643,2,1,1405.0564565628156,-144.81056406433646,Retired
33.89,26,1444.75,2.3457345561515837,3,0,-3903.5607270573582,-227.30114177575047,Student
23.71,58,10788.89,0.21976310816033906,0,2,5440.466533116404,-277.22778080511443,Doctor
1830.0,55,2235.7,81.85355816970076,1,0,-3105.0008342181827,1567.0296100006203,Engineer
26.06,65,12893.63,0.2021153081017526,0,2,7545.19979622866,-283.8192509790623,Doctor
17.07,27,2798.15,0.6100459231992567,1,0,-2550.2447122389376,-249.91779787726858,Engineer
703.89,46,3583.67,19.641596463960127,1,0,-1761.7866178840181,433.8409679518602,Engineer
1271.9,47,2120.8,59.972651829498304,1,0,-3222.271546804142,1009.0108683848035,Engineer
26.55,77,3085.38,0.8605098885712618,2,0,-2262.9126248931707,-241.5960136201664,Retired
147.4,42,6797.71,2.1683772917644326,1,1,1449.8443437338083,-136.58617288321796,Engineer
202.11,27,746.47,27.075435047624154,3,0,-4601.157037312869,-55.454597300136555,Student
308.42,75,5427.81,5.682218058480308,2,1,80.69158931230686,30.329271463409384,Retired
11.18,53,7467.3,0.14971944344006533,1,1,2118.857039333524,-275.6385152799497,Engineer
294.15,38,6362.16,4.62342977856577,1,1,1014.9224234717076,12.01771734187622,Engineer
29.58,54,8345.26,0.3544527072853332,1,1,2996.8864182910193,-260.9721308699315,Engineer
139.45,27,1305.76,10.679604215169709,3,0,-4042.1098240026176,-120.94964065107098,Student
432.63,29,13648.36,3.169831393661949,0,2,8301.621015823031,119.40475528602116,Doctor
131.43,43,1337.5,9.826542056074766,0,0,-4010.3814908411887,-129.10720986213983,Doctor
516.72,42,2015.69,25.634894254572878,1,0,-3330.572476902138,253.5936520500382,Engineer
121.82,69,8354.54,1.4581293524239514,0,1,3006.5817425356317,-168.76233800155416,Doctor
374.5,26,1671.51,22.40489138563335,3,0,-3675.376300271676,112.78596281985517,Student
166.13,68,11822.53,1.4051983797038365,0,2,6474.718729801732,-139.21903427228548,Doctor
466.85,56,5422.53,8.609449832458282,2,1,76.06409238603646,188.7746999996682,Retired
788.84,58,1913.73,41.220025813463764,2,0,-3431.369284340848,526.5056991791919,Retired
873.65,37,12139.83,7.1965587656499315,0,2,6795.014282214202,566.7694520297539,Doctor
525.28,69,4693.6,11.191409579001192,2,1,-652.5932130854198,250.36951586866343,Retired
110.17,30,464.2,23.733304610081863,1,0,-4883.8088298479925,-146.24874903649896,Engineer
632.69,80,4363.74,14.498801486798024,2,1,-981.9783063428858,359.2448380701485,Retired
124.35,72,3319.76,3.7457527050148203,2,0,-2028.126229722695,-144.7568539824765,Retired
43.85,62,4356.98,1.006431060046179,2,1,-991.2736951929546,-229.72354662240406,Retired
283.81,28,1519.35,18.679698555303258,3,0,-3827.9152044329576,22.67561593445612,Student
168.53,71,5962.58,2.8264610286151295,2,1,614.8522413452101,-111.86094204187063,Retired
218.59,40,6699.23,3.2629123048469753,1,1,1351.6677589403553,-64.97936574981492,Engineer
132.84,21,822.73,16.14624481907795,3,0,-4525.181700281375,-125.34845012430594,Student
157.37,42,13964.31,1.126944331656917,0,2,8616.400943144941,-157.12014544156128,Doctor
144.77,20,867.32,16.69164783470922,3,0,-4480.543242290719,-113.59841851207281,Student
643.22,64,1035.86,62.095263838742696,0,0,-4309.89224200512,385.30816414666845,Doctor
1392.54,41,13347.69,10.432816464871449,0,2,8005.096248131656,1080.3924181842772,Doctor
208.07,32,8478.9,2.453973982474142,0,1,3131.261744411747,-83.09441537613785,Doctor
94.3,57,11088.95,0.8503961150514701,0,2,5740.824706384815,-207.92762574998113,Doctor
295.5,59,6280.66,4.704919546671847,2,1,933.4563892502583,13.741140135623596,Retired
30.23,44,481.13,6.283125142892773,0,0,-4867.168701511534,-226.724729394995,Doctor
112.05,26,1122.88,9.978804502707323,3,0,-4225.105598469851,-147.58179534618182,Student
180.24,58,8431.23,2.1377663757245386,1,1,3083.5067910936186,-110.6875477782337,Engineer
13.71,38,8342.79,0.16433351432794063,1,1,2994.3274348963596,-276.849265811716,Engineer
96.54,58,7182.22,1.3441526436115854,2,1,1834.1526579012407,-189.063379395438,Retired
79.35,67,1692.15,4.689300593918978,2,0,-3655.9187240144297,-182.79499402363462,Retired
101.04,27,1695.57,5.959058015888463,3,0,-3652.460433731956,-161.1394290758654,Student
74.42,49,6264.21,1.1880189201830718,1,1,916.047343657312,-207.28597472460336,Engineer
39.66,52,8497.34,0.46673429567370484,1,1,3149.0051644571095,-251.542276905403,Engineer
99.36,40,1272.12,7.810583907178568,0,0,-4075.89872230034,-160.94813858432684,Doctor
123.85,56,3959.62,3.127825397386618,1,0,-1388.2957722786741,-148.01441749616913,Engineer
426.93,19,476.19,89.65538965538965,3,0,-4870.605810832232,172.2565359947884,Student
133.73,25,1872.22,7.142857142857142,3,0,-3475.6767042567344,-129.18244522303917,Student
222.39,49,3117.39,7.133852357260401,1,0,-2230.107819890673,-45.82761960688262,Engineer
215.94,22,1841.69,11.725100315471115,3,0,-3505.8652299823507,-46.74742440921074,Student
6.3,80,7697.68,0.08184284095987361,2,1,2349.2484349369233,-281.4655057170295,Retired
826.23,29,7580.59,10.899283564999559,0,1,2235.6079437462704,538.8542449050836,Doctor
416.37,35,7936.91,5.2459962378305915,1,1,2590.174933749633,127.50280056787852,Engineer
131.46,67,6642.33,1.9791247950643824,2,1,1294.4304422747982,-151.83414103651648,Retired
202.86,61,7642.25,2.6544538584840853,0,1,2294.6371855140087,-84.70449806012724,Doctor
194.85,23,319.84,60.921085542771394,3,0,-5027.889440946366,-59.9005215610654,Student
137.35,40,12662.66,1.0846852083211584,0,2,7314.678174138034,-171.60088066435497,Doctor
712.75,44,8126.06,8.771163392837366,0,1,2780.6057453331696,423.0609501672774,Doctor
353.82,42,705.75,50.13390010626993,0,0,-4641.250293466937,97.06091308821107,Doctor
507.25,73,5331.57,9.514083093722862,2,1,-14.700136306908462,229.59040733409387,Retired
212.74,27,7645.47,2.7825627463059823,1,1,2297.854785565709,-74.87941582136864,Engineer
364.42,51,8119.73,4.488080268678885,1,1,2772.7910990986693,74.79549694695692,Engineer
195.12,46,6101.15,3.1980856068118313,0,1,753.5021058490156,-85.89090751765585,Doctor
230.61,80,2561.42,9.003209157420494,2,0,-2785.99900180254,-35.15520740187489,Retired
739.28,58,11905.64,6.209493987723466,0,2,6560.277082375828,433.45116526809613,Doctor
390.35,64,7095.88,5.50107949965332,0,1,1749.0807337488322,105.11224748199322,Doctor
242.03,58,4382.73,5.522357069680314,1,1,-964.6835989422452,-31.61292863454304,Engineer
242.39,18,1328.73,18.242231303575593,3,0,-4018.723703347743,-17.940311679549836,Student
135.03,23,1278.0,10.565727699530516,3,0,-4069.893546206424,-125.25778972090484,Student
83.5,61,1749.79,4.7720012115739605,2,0,-3598.2695652019656,-178.89662909175496,Retired
193.54,80,2929.51,6.606565603121341,2,0,-2418.0684457227585,-73.84446888144262,Retired
617.36,29,8926.38,6.916129494823211,1,1,3580.4883801597143,324.23833103852314,Engineer
775.23,59,5977.59,12.968938987116882,0,1,632.4427225066647,494.78931323450206,Doctor
266.57,72,7676.92,3.4723561011447295,2,1,2329.5938979523717,-21.133022877706424,Retired
153.4,45,4657.7,3.2934710264722935,1,1,-690.1116939883414,-121.45376570304356,Engineer
946.94,53,5579.11,16.97295805244923,2,1,234.69175861761232,668.227937406005,Retired
5.12,34,3293.01,0.15548085186501104,1,0,-2055.4322748318,-263.9714235767036,Engineer
119.11,57,7998.25,1.4892007626668333,1,1,2650.268494111435,-169.9697537184185,Engineer
119.72,30,3435.34,3.4849534543887937,1,0,-1912.6218880754227,-149.93409644307314,Engineer
107.4,58,344.07,31.214578428808093,0,0,-5003.928157541265,-148.25191476081739,Doctor
115.92,53,3897.17,2.974466086929746,2,0,-1450.7830083466256,-155.68345557231052,Retired
438.04,67,5358.95,8.1739893076069,2,1,12.375912094621526,160.24816680339285,Retired
296.0,35,7418.82,3.989852833739058,0,1,2071.574909683576,9.352153923249375,Doctor
299.09,36,5615.26,5.326378475796312,1,1,268.048892578141,20.149351639082568,Engineer
461.52,24,1995.18,23.13174751150272,3,0,-3351.339052011952,198.41003473940071,Student
100.52,50,453.39,22.17075806700633,1,0,-4894.63085429166,-155.87082180857473,Engineer
85.35,66,2173.76,3.926376416899749,2,0,-3174.288513077068,-178.86901299181818,Retired
79.76,39,6452.14,1.2361790041753589,1,1,1103.9848568761,-202.7578696537485,Engineer
778.49,75,7713.67,10.09234255548915,2,1,2368.5418843773386,490.6009751619541,Retired
386.38,42,5528.36,6.989052811321985,1,1,181.53090092084403,107.82609023182602,Engineer
165.25,35,9939.94,1.6624848842145927,0,2,4592.104508021367,-132.12666066927096,Doctor
14.29,34,7016.99,0.20364857296362116,1,1,1668.5410434306323,-270.6365296547055,Engineer
232.79,55,2661.3,8.747228797955884,2,0,-2686.143031587161,-33.4382685633486,Retired
1237.56,60,9410.17,13.151303323956952,1,2,4066.975420204023,942.325313707148,Engineer
92.29,54,2026.32,4.554561964546568,1,0,-3321.7135861533425,-171.30105626264108,Engineer
293.97,68,7371.85,3.987737135183163,2,1,2024.6395608280218,7.562178991494704,Retired
136.32,19,264.83,51.474530831099194,3,0,-5083.136642270381,-118.45481909846094,Student
251.06,36,10001.66,2.5101833095706114,0,2,4654.193456086846,-46.59121051308367,Doctor
50.17,77,7752.14,0.6471761345899326,2,1,2403.891899359599,-237.83354183475237,Retired
21.4,34,9594.11,0.22305351929465056,1,2,4245.659744833833,-274.48571265119506,Engineer
73.28,21,1329.41,5.512219706486335,3,0,-4018.742571112334,-187.35066843190302,Student
70.23,38,11624.93,0.6041326700461852,0,2,6276.6698665793565,-234.2955432738108,Doctor
54.61,58,7135.64,0.7653132725305648,1,1,1787.3937591072927,-230.79372693509842,Engineer
54.05,27,469.14,11.521081127168861,3,0,-4879.089643040439,-202.7296104320587,Student
107.47,67,7517.5,1.4295976055869637,2,1,2169.48726084579,-179.5504286208117,Retired
611.11,20,919.84,66.43655418333623,3,0,-4426.11664612008,353.7818153862029,Student
219.63,48,8013.63,2.7407055229652477,0,1,2666.0677266665634,-69.53390335376392,Doctor
188.7,54,5077.06,3.716717943061535,2,1,-270.5939042600048,-87.92916719238895,Retired
93.52,51,2791.2,3.350530237890513,1,0,-2556.8391544560327,-173.3627012631319,Engineer
275.92,62,1777.38,15.52397348906818,2,0,-3569.871093444208,13.639329207176615,Retired
376.79,68,7749.14,4.862346015170716,2,1,2402.2803341644412,88.7669307006089,Retired
8.98,66,4516.76,0.19881507983598862,2,1,-831.6391693852474,-265.27635506303005,Retired
697.32,68,2016.02,34.58894257001419,2,0,-3329.448339402409,434.40748236720833,Retired
17.45,18,1959.52,0.8905242100106148,3,0,-3388.8754440815037,-245.9749435123931,Student
302.16,80,3876.61,7.794438955685509,2,0,-1470.5140892984032,30.735463776340566,Retired
442.74,23,1790.27,24.7303479363448,3,0,-3556.3321993602985,180.55573898900627,Student
623.9,27,711.47,87.6916806049447,3,0,-4634.464393735396,368.08945986928154,Student
445.41,35,12154.66,3.6645204390743964,0,2,6808.00147239365,138.55127713557573,Doctor
63.41,26,1546.22,4.100968814269637,3,0,-3801.9683236909787,-198.17380837480383,Student
346.85,44,7208.15,4.811914291461749,0,1,1861.1369439714917,61.11012280285189,Doctor
71.95,59,9267.32,0.7763841110482859,1,2,3919.123438694415,-222.52276480045617,Engineer
7.5,63,6485.78,0.11563759486137365,2,1,1137.3462964469536,-275.1329866843728,Retired
206.46,65,3984.38,5.181734673901586,2,0,-1363.1724249004383,-65.47510949254752,Retired
35.84,54,4795.65,0.7473439471187431,2,1,-552.6536161135082,-239.6121826172568,Retired
88.6,28,246.57,35.93300077057225,3,0,-5101.557832801411,-166.5250724434768,Student
53.81,55,2564.62,2.098166589982142,1,0,-2783.579786747997,-212.12390430523237,Engineer
22.46,54,6631.5,0.33868657166553573,2,1,1283.1167752291358,-260.8033641314733,Retired
334.89,21,1661.68,20.15369987001107,3,0,-3685.3788720090424,73.16288930743195,Student
319.27,54,5504.01,5.80067986795082,2,1,156.9097059793312,40.82886436205024,Retired
144.3,18,312.19,46.22185207726064,3,0,-5035.733073289033,-110.83641180912917,Student
348.7,69,2445.58,14.258376336083876,2,0,-2901.3535733584354,83.51679582405109,Retired
366.21,62,10862.99,3.3711712889361034,0,2,5516.041776858455,64.90183633818054,Doctor
99.11,55,5414.87,1.8303301833654362,2,1,66.83069233095375,-178.96987234187927,Retired
539.35,55,3919.44,13.760894413487643,2,0,-1426.70665488338,267.7838659049064,Retired
188.99,58,7315.34,2.5834752725095487,1,1,1967.6674277541124,-97.18409096775639,Engineer
1416.69,46,3740.73,37.87201963253162,1,0,-1601.691853771049,1146.1935682591397,Engineer
308.68,53,9992.36,3.0891601183304043,0,2,4645.163187256377,11.079969092646252,Doctor
166.68,57,5141.19,3.2420509648544407,2,1,-206.5547674997506,-110.22241701496273,Retired
0.99,45,4317.85,0.0229280776312285,1,1,-1030.6081075125312,-272.4474404964028,Engineer
505.19,30,5326.68,9.484143969602078,0,1,-19.65481574810019,227.49979902298105,Doctor
66.58,23,1636.32,4.068886281411949,3,0,-3711.859625371956,-195.3928205541646,Student
223.43,77,7932.41,2.8166723606066757,2,1,2584.9025511582213,-65.35334444818369,Retired
659.95,60,3927.69,16.80249714208606,1,0,-1417.9361394265152,388.3907477731286,Engineer
286.5,30,8517.95,3.363485345652416,1,1,3170.6448840202784,-4.841004629616833,Engineer
322.96,76,2401.59,13.447757527304827,2,0,-2945.4432014764543,57.95971757729643,Retired
654.48,19,6776.41,9.658211353799432,3,1,1430.6859095255331,370.55153064483864,Student
157.97,48,5529.92,2.8566416874023495,0,1,182.12225438015594,-120.60341216401287,Doctor
120.9,40,9009.42,1.3419287812090013,0,1,3661.41193156433,-172.50422369021544,Doctor
254.77,57,5994.87,4.249800245876892,1,1,647.4927522643766,-25.77147611636056,Engineer
795.96,65,5468.58,14.555149600078998,2,1,123.53259339719352,517.7282505672824,Retired
149.25,39,5677.52,2.6287886260198112,1,1,329.6713079458259,-129.96449345266439,Engineer
3.42,43,14180.21,0.024118119548300062,0,2,8831.637753903338,-311.9505333165567,Doctor
68.19,40,9895.1,0.6891289628199815,0,2,4546.854938673453,-228.97538739554017,Doctor
493.42,39,2232.84,22.098314254492035,1,0,-3113.52217921085,229.27261599149222,Engineer
37.57,57,7739.54,0.48542936660318314,2,1,2391.211851081963,-250.40301336575104,Retired
127.0,19,431.16,29.45542258094443,3,0,-4916.802632797229,-129.1295349662836,Student
96.89,59,6044.93,1.6028308020109412,2,1,696.8790245142281,-183.8695196624844,Retired
448.33,25,922.19,48.61579500970515,3,0,-4424.424909067979,190.54323247000025,Student
8.65,48,10778.35,0.08025347107859737,0,2,5429.84889404142,-292.2523022636904,Doctor
65.57,41,7513.79,0.8726621318934917,1,1,2165.5638700909085,-221.46346722866633,Engineer
539.81,46,2051.25,26.316148689823276,1,0,-3294.909501264371,276.5470710590232,Engineer
363.53,63,1038.91,34.99148145652654,2,0,-4307.993598493019,104.92709066731271,Retired
64.9,51,6854.61,0.946808060560703,2,1,1506.4018911286703,-219.31650528216744,Retired
358.18,18,619.86,57.78401574549091,3,0,-4727.168505259589,101.98196616192581,Student
167.2,30,11320.83,1.4769235117919797,0,2,5972.979654196856,-136.05982603201602,Doctor
121.91,60,14510.8,0.8401328665545663,0,2,9162.755369296665,-194.87463667382207,Doctor
137.57,54,5103.67,2.695511269341474,1,1,-244.20246903262614,-139.17965342788685,Engineer
534.62,55,13793.53,3.8758751385613395,0,2,8447.261763092007,220.7838498624056,Doctor
463.92,50,2403.39,19.302734886972154,1,0,-2943.081276843006,198.99113599887386,Engineer
320.14,60,3075.97,10.407773807937009,2,0,-2271.0982837514284,52.1647707585642,Retired
214.93,28,7835.4,2.7430635321744905,3,1,2487.7928846673767,-73.4977967831415,Student
345.81,40,6116.8,5.653446246403348,1,1,769.788779117639,64.73059882435052,Engineer
143.54,71,6067.62,2.3656722075541974,2,1,719.7841012878825,-137.2999632761227,Retired
42.55,53,7341.43,0.5795873555969341,1,1,1993.1230258253572,-243.73470855508498,Engineer
1063.25,21,1240.71,85.69689935601389,3,0,-4103.339255896639,804.9264098194595,Student
541.79,22,1454.08,37.259985695422536,3,0,-3892.118374086094,281.3603482604765,Student
40.57,26,1476.91,2.746951405298901,3,0,-3871.3731511743354,-220.7489857439066,Student
120.24,18,1943.13,6.187954485803831,3,0,-3404.832937641736,-143.00450320930543,Student
498.67,28,1719.97,28.99294755141078,3,0,-3626.3924575282663,236.89170932251142,Student
227.22,53,832.82,27.283206455176384,0,0,-4514.665593307373,-30.685831116335095,Doctor
1182.86,30,7696.16,15.369482962932162,1,1,2352.7067368851413,894.9667036106779,Engineer
56.94,76,7004.63,0.8128909021604281,2,1,1656.4187091360936,-227.8848405242246,Retired
629.82,68,6385.69,9.862990530389043,2,1,1039.9282908132664,347.6282919275268,Retired
59.44,35,5472.03,1.0862513546161114,1,1,123.79441729995597,-218.9110677078713,Engineer
186.69,30,8602.22,2.170253725201169,1,1,3254.4857666312737,-104.99989027433773,Engineer
65.09,44,9370.9,0.694597103800062,1,2,4022.653092263791,-229.84040339501882,Engineer
457.09,55,8570.82,5.333095316434133,1,1,3224.278750791592,165.53598094745593,Engineer
377.12,34,836.67,45.073924008270886,1,0,-4510.2314338173355,119.63457393151799,Engineer
204.56,18,364.72,56.08686115376179,3,0,-4982.964495024828,-50.53473891087944,Student
420.28,35,8557.32,4.911350750001168,0,1,3210.595011856257,128.76345487203332,Doctor
97.09,24,1579.57,6.146609520312491,3,0,-3768.480359172126,-164.59252135801268,Student
124.59,27,129.29,96.36476138912523,3,0,-5218.809435440181,-128.26505911188252,Student
73.88,39,6474.41,1.14110783839763,0,1,1126.2296082750154,-208.73275933406217,Doctor
77.43,21,1380.21,5.6100158671506515,3,0,-3967.92550292707,-183.4156077138764,Student
106.16,56,7487.79,1.417774804047656,0,1,2139.7579868945777,-180.74708102035254,Doctor
245.93,54,7986.63,3.079271232046558,1,1,2639.1884705068915,-43.11367426302215,Engineer
622.41,64,7322.01,8.500534689245164,0,1,1976.2027366724678,336.1957013884876,Doctor
43.73,34,9929.43,0.44040795896642604,0,2,4581.071659086488,-253.5849157803638,Doctor
